dias;antelacion;checkin;checkout;reserva;pension;categoria_habitacion;num_adults;num_childs;precio_habitacion;agency_commission;discount_amount;status;segmento;is_from_channel;operador;Edad Actual;gender;state;province;postal_code;evento
3;22;09/03/2023;12/03/2023;15/02/2023 21:20;1;90;6;0;989.10;17;0;3;NULL;1;SITEMINDER;NULL;0;CH;;;NULL
3;22;09/03/2023;12/03/2023;15/02/2023 21:20;1;90;4;0;805.50;17;0;3;NULL;1;SITEMINDER;NULL;0;CH;;;NULL
2;1;16/02/2023;18/02/2023;15/02/2023 19:28;1;90;4;0;243.27;17;0;3;NULL;1;SITEMINDER;NULL;0;10;208;NULL;NULL
3;7;22/02/2023;25/02/2023;15/02/2023 16:01;1;90;4;0;490.00;0;0;3;NULL;0;NULL;NULL;1;205;3300;NULL;SEMANA BLANCA
3;7;22/02/2023;25/02/2023;15/02/2023 16:01;1;90;4;0;490.00;0;0;3;NULL;0;NULL;NULL;1;205;3300;NULL;SEMANA BLANCA
2;0;15/02/2023;17/02/2023;15/02/2023 15:16;1;91;2;0;175.96;17;0;3;NULL;1;SITEMINDER;NULL;0;ES;;8230;NULL
3;29;16/03/2023;19/03/2023;15/02/2023 15:10;1;93;5;0;2663.00;17;0;3;NULL;1;SITEMINDER;NULL;0;223;NULL;NULL;FALLAS
3;29;16/03/2023;19/03/2023;15/02/2023 15:10;1;90;6;0;2250.00;17;0;3;NULL;1;SITEMINDER;NULL;0;223;NULL;NULL;FALLAS
2;23;10/03/2023;12/03/2023;15/02/2023 13:47;1;90;5;0;495.00;0;0;3;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL
2;23;10/03/2023;12/03/2023;15/02/2023 13:47;1;90;5;0;495.00;0;0;3;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL
2;37;24/03/2023;26/03/2023;15/02/2023 12:00;1;92;5;0;756.56;0;0;3;NULL;1;SITEMINDER;NULL;0;205;3255;NULL;CONGRESO ARQUITECTURA
4;36;23/03/2023;27/03/2023;15/02/2023 9:28;1;91;2;2;911.70;17;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;CONGRESO ARQUITECTURA
4;36;23/03/2023;27/03/2023;15/02/2023 9:24;1;90;2;2;762.30;17;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;CONGRESO ARQUITECTURA
2;38;24/03/2023;26/03/2023;14/02/2023 22:14;1;90;5;0;496.80;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3292;NULL;CONGRESO ARQUITECTURA
2;38;24/03/2023;26/03/2023;14/02/2023 14:08;1;91;6;2;732.60;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;CONGRESO ARQUITECTURA
1;4;18/02/2023;19/02/2023;14/02/2023 12:12;1;92;4;2;304.20;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;NULL
2;0;14/02/2023;16/02/2023;14/02/2023 12:09;1;92;4;0;230.00;0;0;3;NULL;0;NULL;NULL;0;205;3297;28039;NULL
1;0;14/02/2023;15/02/2023;14/02/2023 11:52;1;91;3;0;133.20;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28039;NULL
4;1;15/02/2023;19/02/2023;14/02/2023 11:40;1;90;3;0;0.00;0;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;13005;NULL
2;10;24/02/2023;26/02/2023;14/02/2023 10:58;1;90;4;0;474.30;0;0;3;NULL;1;SITEMINDER;NULL;0;14;294;NULL;SEMANA BLANCA
2;10;24/02/2023;26/02/2023;14/02/2023 10:58;1;90;4;0;474.30;0;0;3;NULL;1;SITEMINDER;NULL;0;14;294;NULL;SEMANA BLANCA
3;16;01/03/2023;04/03/2023;13/02/2023 23:08;1;90;2;0;581.40;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;CEVISAMA
3;16;01/03/2023;04/03/2023;13/02/2023 23:08;1;90;2;0;581.40;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;CEVISAMA
2;4;17/02/2023;19/02/2023;13/02/2023 22:24;1;92;5;0;494.10;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
1;1;14/02/2023;15/02/2023;13/02/2023 21:54;1;91;3;0;151.20;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3315;NULL;NULL
3;11;24/02/2023;27/02/2023;13/02/2023 21:26;1;94;5;2;1604.70;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;CEVISAMA
3;11;24/02/2023;27/02/2023;13/02/2023 21:26;1;94;5;2;1604.70;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;SEMANA BLANCA
3;11;24/02/2023;27/02/2023;13/02/2023 21:26;1;94;5;2;1604.70;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;SEMANA BLANCA
3;5;18/02/2023;21/02/2023;13/02/2023 20:44;1;92;2;0;555.30;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3267;NULL;SEMANA BLANCA
3;5;18/02/2023;21/02/2023;13/02/2023 20:44;1;92;2;0;555.30;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3267;NULL;SEMANA BLANCA
4;8;21/02/2023;25/02/2023;13/02/2023 20:34;1;90;4;1;805.50;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;6045AD;SEMANA BLANCA
4;8;21/02/2023;25/02/2023;13/02/2023 20:34;1;90;4;1;805.50;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;6045AD;SEMANA BLANCA
8;55;09/04/2023;17/04/2023;13/02/2023 17:34;1;90;2;0;1629.00;0;0;3;NULL;1;SITEMINDER;NULL;0;231;3956;8833;SEMANA SANTA
2;11;24/02/2023;26/02/2023;13/02/2023 16:05;1;91;8;0;800.00;0;0;3;NULL;0;NULL;NULL;1;205;3297;NULL;SEMANA BLANCA
2;11;24/02/2023;26/02/2023;13/02/2023 16:05;1;91;8;0;800.00;0;0;3;NULL;0;NULL;NULL;1;205;3297;NULL;SEMANA BLANCA
4;4;17/02/2023;21/02/2023;13/02/2023 15:14;1;91;4;0;838.80;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3292;NULL;SEMANA BLANCA
4;4;17/02/2023;21/02/2023;13/02/2023 15:14;1;91;4;0;838.80;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3292;NULL;SEMANA BLANCA
1;1;14/02/2023;15/02/2023;13/02/2023 14:14;1;91;2;1;148.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3256;NULL;NULL
3;54;08/04/2023;11/04/2023;13/02/2023 10:22;1;92;5;3;1885.50;17;0;3;NULL;1;SITEMINDER;NULL;0;NULL;;NULL;SEMANA SANTA
1;4;17/02/2023;18/02/2023;13/02/2023 7:48;1;90;2;2;151.20;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3257;NULL;NULL
3;37;22/03/2023;25/03/2023;13/02/2023 0:18;1;90;3;1;534.69;0;0;3;NULL;1;SITEMINDER;NULL;0;231;3930;NULL;CONGRESO ARQUITECTURA
2;5;17/02/2023;19/02/2023;12/02/2023 23:16;1;91;2;2;492.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;2;14/02/2023;16/02/2023;12/02/2023 21:54;1;90;2;1;201.96;17;0;3;NULL;1;SITEMINDER;NULL;0;101;NULL;NE3 4D4;NULL
2;10;22/02/2023;24/02/2023;12/02/2023 21:44;1;90;2;2;276.94;17;0;3;NULL;1;SITEMINDER;NULL;0;5;NULL;NULL;SEMANA BLANCA
2;10;22/02/2023;24/02/2023;12/02/2023 21:44;1;90;2;2;276.94;17;0;3;NULL;1;SITEMINDER;NULL;0;5;NULL;NULL;SEMANA BLANCA
3;11;23/02/2023;26/02/2023;12/02/2023 21:40;1;90;2;2;688.50;17;0;3;NULL;1;SITEMINDER;NULL;0;197;NULL;NULL;SEMANA BLANCA
3;11;23/02/2023;26/02/2023;12/02/2023 21:40;1;90;2;2;688.50;17;0;3;NULL;1;SITEMINDER;NULL;0;197;NULL;NULL;SEMANA BLANCA
5;7;19/02/2023;24/02/2023;12/02/2023 21:24;1;92;2;3;1192.50;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;84106;SEMANA BLANCA
5;7;19/02/2023;24/02/2023;12/02/2023 21:24;1;92;2;3;1192.50;17;0;3;NULL;1;SITEMINDER;NULL;0;198;NULL;84106;SEMANA BLANCA
2;40;24/03/2023;26/03/2023;12/02/2023 14:18;1;90;6;0;537.13;0;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;3540;CONGRESO ARQUITECTURA
2;42;26/03/2023;28/03/2023;12/02/2023 12:24;1;90;3;0;270.90;17;0;2;NULL;1;SITEMINDER;NULL;0;GB;;;NULL
2;1;13/02/2023;15/02/2023;12/02/2023 10:36;1;90;3;0;201.96;17;0;3;NULL;1;SITEMINDER;NULL;0;175;NULL;02-991;NULL
13;3;14/02/2023;27/02/2023;11/02/2023 22:32;1;91;2;2;2615.40;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;EO08186;CEVISAMA
13;3;14/02/2023;27/02/2023;11/02/2023 22:32;1;91;2;2;2615.40;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;EO08186;SEMANA BLANCA
13;3;14/02/2023;27/02/2023;11/02/2023 22:32;1;91;2;2;2615.40;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;EO08186;SEMANA BLANCA
2;5;16/02/2023;18/02/2023;11/02/2023 22:02;1;90;4;1;270.82;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;8950;NULL
2;41;24/03/2023;26/03/2023;11/02/2023 21:44;1;92;6;0;763.20;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3263;NULL;CONGRESO ARQUITECTURA
13;3;14/02/2023;27/02/2023;11/02/2023 18:36;0;91;2;2;2615.40;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;CEVISAMA
13;3;14/02/2023;27/02/2023;11/02/2023 18:36;0;91;2;2;2615.40;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;SEMANA BLANCA
13;3;14/02/2023;27/02/2023;11/02/2023 18:36;0;91;2;2;2615.40;17;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;SEMANA BLANCA
1;78;30/04/2023;01/05/2023;11/02/2023 14:20;1;92;2;3;467.00;20;20;2;NULL;1;SITEMINDER;NULL;0;;;;DIA TRABAJADOR
1;78;30/04/2023;01/05/2023;11/02/2023 14:20;1;92;2;3;467.00;20;20;2;NULL;1;SITEMINDER;NULL;0;;;;DIA TRABAJADOR
1;0;11/02/2023;12/02/2023;11/02/2023 13:36;1;92;2;2;139.50;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3261;5270;NULL
1;0;11/02/2023;12/02/2023;11/02/2023 11:30;1;92;4;4;249.30;17;0;3;NULL;1;SITEMINDER;NULL;0;228;NULL;NULL;NULL
1;0;11/02/2023;12/02/2023;11/02/2023 10:26;1;91;4;3;194.40;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;43202;NULL
7;16;27/02/2023;06/03/2023;11/02/2023 6:20;1;91;3;0;1675.80;17;0;3;NULL;1;SITEMINDER;NULL;0;124;NULL;NULL;CEVISAMA
7;16;27/02/2023;06/03/2023;11/02/2023 6:20;1;91;3;0;1675.80;17;0;3;NULL;1;SITEMINDER;NULL;0;124;NULL;NULL;CEVISAMA
1;1;12/02/2023;13/02/2023;11/02/2023 0:22;1;94;3;0;304.20;17;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;31400;NULL
4;2;12/02/2023;16/02/2023;10/02/2023 21:42;1;90;2;0;351.92;17;0;3;NULL;1;SITEMINDER;NULL;0;197;NULL;83103;NULL
2;1;11/02/2023;13/02/2023;10/02/2023 19:28;1;91;2;0;191.00;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;28049;NULL
4;4;14/02/2023;18/02/2023;10/02/2023 19:16;1;90;2;0;362.62;17;0;3;NULL;1;SITEMINDER;NULL;0;181;NULL;4103;NULL
5;55;06/04/2023;11/04/2023;10/02/2023 17:36;1;90;2;1;1704.00;17;0;3;NULL;1;SITEMINDER;NULL;0;NULL;;NULL;SEMANA SANTA
1;3;13/02/2023;14/02/2023;10/02/2023 12:40;1;90;1;0;115.00;17;0;3;NULL;1;SITEMINDER;NULL;0;NULL;NULL;28004;NULL
4;73;24/04/2023;28/04/2023;10/02/2023 11:15;1;90;4;0;254.00;0;0;3;NULL;0;NULL;NULL;1;57;NULL;NULL;NULL
4;74;25/04/2023;29/04/2023;10/02/2023 11:12;1;90;4;0;816.46;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
4;74;25/04/2023;29/04/2023;10/02/2023 11:09;1;90;4;0;816.46;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
4;74;25/04/2023;29/04/2023;10/02/2023 11:05;1;90;4;0;816.46;0;0;2;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL
2;1;11/02/2023;13/02/2023;10/02/2023 1:00;1;90;2;2;229.51;17;0;3;NULL;1;SITEMINDER;NULL;0;237;4027;NULL;NULL
4;70;20/04/2023;24/04/2023;09/02/2023 19:54;1;93;4;0;0.00;0;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;8003;NULL
6;3;12/02/2023;18/02/2023;09/02/2023 18:28;1;90;2;0;573.78;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
3;16;25/02/2023;28/02/2023;09/02/2023 14:45;1;90;6;0;890.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;CEVISAMA
3;16;25/02/2023;28/02/2023;09/02/2023 14:45;1;90;6;0;890.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;CEVISAMA
3;16;25/02/2023;28/02/2023;09/02/2023 14:45;1;90;6;0;890.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;SEMANA BLANCA
4;13;22/02/2023;26/02/2023;09/02/2023 14:16;1;91;5;1;1185.30;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;SEMANA BLANCA
4;13;22/02/2023;26/02/2023;09/02/2023 14:16;1;91;5;1;1185.30;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;SEMANA BLANCA
3;14;23/02/2023;26/02/2023;09/02/2023 13:58;1;90;2;0;515.00;17;0;3;NULL;1;SITEMINDER;NULL;0;85;NULL;NULL;SEMANA BLANCA
3;14;23/02/2023;26/02/2023;09/02/2023 13:58;1;90;2;0;515.00;17;0;3;NULL;1;SITEMINDER;NULL;0;85;NULL;NULL;SEMANA BLANCA
2;6;15/02/2023;17/02/2023;09/02/2023 10:36;1;90;2;0;0.00;0;0;3;NULL;1;SITEMINDER;NULL;0;NULL;NULL;28802;NULL
2;6;15/02/2023;17/02/2023;09/02/2023 5:30;0;90;2;0;169.05;0;0;2;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;NULL
2;6;15/02/2023;17/02/2023;09/02/2023 5:30;0;90;2;0;169.05;0;0;2;NULL;1;SITEMINDER;NULL;0;205;3297;NULL;NULL
4;12;20/02/2023;24/02/2023;08/02/2023 21:02;1;90;2;0;438.36;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3255;3730;SEMANA BLANCA
4;12;20/02/2023;24/02/2023;08/02/2023 21:02;1;90;2;0;438.36;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3255;3730;SEMANA BLANCA
1;1;08/02/2023;09/02/2023;07/02/2023 23:10;1;91;4;0;135.90;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;75;23/04/2023;26/04/2023;07/02/2023 22:14;1;91;3;2;1146.00;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;NULL;NULL
2;25;04/03/2023;06/03/2023;07/02/2023 20:16;1;90;3;0;339.30;17;0;3;NULL;1;SITEMINDER;NULL;0;180;NULL;NULL;NULL
5;8;15/02/2023;20/02/2023;07/02/2023 14:26;1;90;2;1;592.12;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;83040;SEMANA BLANCA
7;20;27/02/2023;06/03/2023;07/02/2023 12:00;1;90;2;0;1579.00;17;0;2;NULL;1;SITEMINDER;NULL;0;LY;;;CEVISAMA
7;20;27/02/2023;06/03/2023;07/02/2023 12:00;1;90;2;0;1579.00;17;0;2;NULL;1;SITEMINDER;NULL;0;LY;;;CEVISAMA
3;6;13/02/2023;16/02/2023;07/02/2023 10:20;1;90;4;2;383.28;17;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
3;45;23/03/2023;26/03/2023;06/02/2023 23:42;1;90;5;0;819.90;17;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;CONGRESO ARQUITECTURA
8;18;24/02/2023;04/03/2023;06/02/2023 14:31;1;94;4;0;2890.00;0;0;3;NULL;0;NULL;NULL;0;101;NULL;NULL;CEVISAMA
8;18;24/02/2023;04/03/2023;06/02/2023 14:31;1;94;4;0;2890.00;0;0;3;NULL;0;NULL;NULL;0;101;NULL;NULL;CEVISAMA
8;18;24/02/2023;04/03/2023;06/02/2023 14:31;1;94;4;0;2890.00;0;0;3;NULL;0;NULL;NULL;0;101;NULL;NULL;SEMANA BLANCA
8;18;24/02/2023;04/03/2023;06/02/2023 14:31;1;94;4;0;2890.00;0;0;3;NULL;0;NULL;NULL;0;101;NULL;NULL;SEMANA BLANCA
2;74;21/04/2023;23/04/2023;06/02/2023 10:46;1;92;8;0;1562.00;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;39;16/03/2023;19/03/2023;05/02/2023 12:44;1;90;3;0;0.00;0;0;3;NULL;0;NULL;NULL;1;205;3297;NULL;FALLAS
3;26;03/03/2023;06/03/2023;05/02/2023 6:06;1;90;2;0;529.00;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;CEVISAMA
3;26;03/03/2023;06/03/2023;05/02/2023 6:06;1;90;2;0;529.00;17;0;2;NULL;1;SITEMINDER;NULL;0;;;;CEVISAMA
3;14;18/02/2023;21/02/2023;04/02/2023 18:00;1;90;1;2;329.73;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3294;NULL;SEMANA BLANCA
3;14;18/02/2023;21/02/2023;04/02/2023 18:00;1;90;1;2;329.73;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3294;NULL;SEMANA BLANCA
3;33;09/03/2023;12/03/2023;04/02/2023 16:06;1;90;3;0;670.50;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3298;NULL;NULL
2;13;17/02/2023;19/02/2023;04/02/2023 16:00;1;92;4;0;385.20;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;2144 KA;NULL
7;64;09/04/2023;16/04/2023;04/02/2023 13:40;1;90;2;0;1459.80;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;SEMANA SANTA
4;23;27/02/2023;03/03/2023;04/02/2023 11:39;1;93;5;2;1328.00;0;0;3;NULL;0;NULL;NULL;1;14;NULL;2514;CEVISAMA
4;23;27/02/2023;03/03/2023;04/02/2023 11:39;1;93;5;2;1328.00;0;0;3;NULL;0;NULL;NULL;1;14;NULL;2514;CEVISAMA
2;33;09/03/2023;11/03/2023;04/02/2023 10:24;1;90;2;0;0.00;0;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
1;20;23/02/2023;24/02/2023;03/02/2023 17:52;1;90;3;0;136.80;17;0;2;NULL;1;SITEMINDER;NULL;0;IE;;P25N2F2;SEMANA BLANCA
1;20;23/02/2023;24/02/2023;03/02/2023 17:52;1;90;3;0;136.80;17;0;2;NULL;1;SITEMINDER;NULL;0;IE;;P25N2F2;SEMANA BLANCA
3;1;04/02/2023;07/02/2023;03/02/2023 17:14;1;91;2;0;296.94;0;0;3;NULL;1;SITEMINDER;NULL;0;205;3319;NULL;NULL
2;14;17/02/2023;19/02/2023;03/02/2023 17:12;1;92;3;0;467.46;0;0;3;NULL;1;SITEMINDER;NULL;0;205;3284;NULL;NULL
4;24;27/02/2023;03/03/2023;03/02/2023 11:26;1;91;5;2;1328.40;17;0;2;NULL;1;SITEMINDER;NULL;0;AT;;2514;CEVISAMA
4;24;27/02/2023;03/03/2023;03/02/2023 11:26;1;91;5;2;1328.40;17;0;2;NULL;1;SITEMINDER;NULL;0;AT;;2514;CEVISAMA
3;29;04/03/2023;07/03/2023;03/02/2023 10:32;1;90;3;1;538.20;17;0;2;NULL;1;SITEMINDER;NULL;0;RO;;2021;NULL
7;22;25/02/2023;04/03/2023;03/02/2023 10:02;1;94;4;0;2589.30;17;0;2;NULL;1;SITEMINDER;NULL;0;101;NULL;NULL;CEVISAMA
7;22;25/02/2023;04/03/2023;03/02/2023 10:02;1;94;4;0;2589.30;17;0;2;NULL;1;SITEMINDER;NULL;0;101;NULL;NULL;CEVISAMA
7;22;25/02/2023;04/03/2023;03/02/2023 10:02;1;94;4;0;2589.30;17;0;2;NULL;1;SITEMINDER;NULL;0;101;NULL;NULL;SEMANA BLANCA
3;20;23/02/2023;26/02/2023;03/02/2023 6:50;1;90;2;0;515.00;17;0;2;NULL;1;SITEMINDER;NULL;0;GR;;;SEMANA BLANCA
3;20;23/02/2023;26/02/2023;03/02/2023 6:50;1;90;2;0;515.00;17;0;2;NULL;1;SITEMINDER;NULL;0;GR;;;SEMANA BLANCA
2;4;06/02/2023;08/02/2023;02/02/2023 20:28;1;90;1;0;207.40;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;28004;NULL
2;15;17/02/2023;19/02/2023;02/02/2023 18:22;1;91;3;0;519.40;0;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;26;28/02/2023;03/03/2023;02/02/2023 14:48;1;90;3;0;432.00;17;0;2;NULL;1;SITEMINDER;NULL;0;EE;;;CEVISAMA
3;26;28/02/2023;03/03/2023;02/02/2023 14:48;1;90;3;0;432.00;17;0;2;NULL;1;SITEMINDER;NULL;0;EE;;;CEVISAMA
5;25;27/02/2023;04/03/2023;02/02/2023 13:39;1;91;2;0;990.00;0;0;2;NULL;0;NULL;NULL;0;205;3315;46007;CEVISAMA
5;25;27/02/2023;04/03/2023;02/02/2023 13:39;1;91;2;0;990.00;0;0;2;NULL;0;NULL;NULL;0;205;3315;46007;CEVISAMA
5;10;12/02/2023;17/02/2023;02/02/2023 13:20;1;90;2;1;582.25;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;28006;NULL
1;4;06/02/2023;07/02/2023;02/02/2023 11:56;1;90;1;0;115.00;17;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;28004;NULL
1;6;08/02/2023;09/02/2023;02/02/2023 11:46;1;90;2;1;145.00;0;0;3;NULL;0;NULL;NULL;0;228;NULL;162;NULL
5;32;06/03/2023;11/03/2023;02/02/2023 11:40;1;94;4;0;1562.40;17;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;80992;NULL
3;7;08/02/2023;11/02/2023;01/02/2023 21:50;1;90;3;0;374.85;17;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;13170;NULL
2;9;10/02/2023;12/02/2023;01/02/2023 20:18;1;90;6;0;449.82;17;0;3;NULL;1;SITEMINDER;NULL;0;205;3264;NULL;NULL
1;0;01/02/2023;02/02/2023;01/02/2023 15:46;1;90;2;0;103.50;17;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;31400;NULL
5;12;13/02/2023;18/02/2023;01/02/2023 15:00;1;90;4;0;717.36;0;0;3;NULL;1;SITEMINDER;NULL;0;FR;;;NULL
2;3;04/02/2023;06/02/2023;01/02/2023 13:59;1;90;2;1;212.00;0;0;3;NULL;0;NULL;NULL;0;205;3302;NULL;NULL
2;18;19/02/2023;21/02/2023;01/02/2023 13:09;1;90;4;0;250.00;0;0;2;NULL;0;NULL;NULL;1;NULL;NULL;NULL;SEMANA BLANCA
2;18;19/02/2023;21/02/2023;01/02/2023 13:09;1;90;4;0;250.00;0;0;2;NULL;0;NULL;NULL;1;NULL;NULL;NULL;SEMANA BLANCA
4;1;02/02/2023;06/02/2023;01/02/2023 11:28;1;91;2;0;486.00;0;0;3;NULL;0;NULL;NULL;0;155;2595;3833 AP LEUSDEN;NULL
3;10;11/02/2023;14/02/2023;01/02/2023 10:38;1;90;2;2;450.00;0;0;2;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL
5;21;22/02/2023;27/02/2023;01/02/2023 1:38;1;91;5;1;1450.80;17;0;2;NULL;1;SITEMINDER;NULL;0;MX;;;CEVISAMA
5;21;22/02/2023;27/02/2023;01/02/2023 1:38;1;91;5;1;1450.80;17;0;2;NULL;1;SITEMINDER;NULL;0;MX;;;SEMANA BLANCA
5;21;22/02/2023;27/02/2023;01/02/2023 1:38;1;91;5;1;1450.80;17;0;2;NULL;1;SITEMINDER;NULL;0;MX;;;SEMANA BLANCA
7;11;11/02/2023;18/02/2023;31/01/2023 21:52;1;94;4;0;2248.20;17;0;3;NULL;1;SITEMINDER;NULL;0;212;NULL;8942;NULL
7;26;26/02/2023;05/03/2023;31/01/2023 18:54;1;91;4;0;2079.00;17;0;3;NULL;1;SITEMINDER;NULL;0;176;NULL;NULL;CEVISAMA
7;26;26/02/2023;05/03/2023;31/01/2023 18:54;1;91;4;0;2079.00;17;0;3;NULL;1;SITEMINDER;NULL;0;176;NULL;NULL;CEVISAMA
7;26;26/02/2023;05/03/2023;31/01/2023 18:54;1;91;4;0;2079.00;17;0;3;NULL;1;SITEMINDER;NULL;0;176;NULL;NULL;SEMANA BLANCA
1;3;03/02/2023;04/02/2023;31/01/2023 17:00;1;91;2;0;138.58;0;0;3;NULL;1;SITEMINDER;NULL;0;NULL;;NULL;NULL
2;38;10/03/2023;12/03/2023;31/01/2023 12:20;1;90;5;0;453.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
2;38;10/03/2023;12/03/2023;31/01/2023 12:20;1;90;6;0;542.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
2;17;17/02/2023;19/02/2023;31/01/2023 9:50;1;92;5;1;543.18;0;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;16;16/02/2023;19/02/2023;31/01/2023 9:32;0;91;1;0;711.00;17;0;2;NULL;1;SITEMINDER;NULL;0;LT;;;NULL
3;107;17/05/2023;20/05/2023;30/01/2023 21:58;1;94;6;0;1876.50;17;0;2;NULL;1;SITEMINDER;NULL;0;155;NULL;3621VC;NULL
3;8;07/02/2023;10/02/2023;30/01/2023 21:30;1;90;3;0;321.30;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;4207 XD GORINCHEN;NULL
4;12;11/02/2023;15/02/2023;30/01/2023 21:12;1;90;2;0;448.28;17;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;G72 8EP;NULL
2;13;12/02/2023;14/02/2023;30/01/2023 20:26;1;90;2;1;226.44;17;0;3;NULL;1;SITEMINDER;NULL;0;NULL;;M33 2ZP;NULL
3;0;30/01/2023;02/02/2023;30/01/2023 16:35;1;90;3;0;290.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
5;107;17/05/2023;22/05/2023;30/01/2023 14:12;1;92;4;1;2194.20;17;0;3;NULL;1;SITEMINDER;NULL;0;155;NULL;5283JK;NULL
3;29;28/02/2023;03/03/2023;30/01/2023 14:04;1;90;3;0;432.00;17;0;2;NULL;1;SITEMINDER;NULL;0;EE;;;CEVISAMA
3;29;28/02/2023;03/03/2023;30/01/2023 14:04;1;90;3;0;432.00;17;0;2;NULL;1;SITEMINDER;NULL;0;EE;;;CEVISAMA
