dias;antelacion;checkin;checkout;reserva;pension;categoria_habitacion;num_adults;num_childs;precio_habitacion;agency_commission;discount_amount;status;segmento;is_from_channel;operador;Edad Actual;gender;state;province;postal_code;evento
2;13;15/05/2023;17/05/2023;02/05/2023 15:34;1;90;2;0;93.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
10;12;14/05/2023;24/05/2023;02/05/2023 15:14;1;90;2;0;468.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;12209;NULL
4;50;21/06/2023;25/06/2023;02/05/2023 13:36;1;90;2;0;166.60;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
5;0;02/05/2023;07/05/2023;02/05/2023 13:32;1;90;2;0;261.00;15;0;3;NULL;1;SITEMINDER;NULL;0;21;NULL;1120;NULL
2;19;21/05/2023;23/05/2023;02/05/2023 0:44;1;90;1;0;76.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28017;NULL
4;33;04/06/2023;08/06/2023;02/05/2023 0:12;1;90;2;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;34;04/06/2023;08/06/2023;01/05/2023 23:56;1;90;1;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;34;04/06/2023;08/06/2023;01/05/2023 23:52;1;90;1;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;20;21/05/2023;24/05/2023;01/05/2023 21:32;1;90;1;0;114.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28017;NULL
1;0;01/05/2023;02/05/2023;01/05/2023 20:33;1;90;2;0;48.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
6;0;01/05/2023;07/05/2023;01/05/2023 14:40;1;90;1;0;279.00;15;0;3;NULL;1;SITEMINDER;NULL;0;211;NULL;16845;NULL
2;14;15/05/2023;17/05/2023;01/05/2023 14:00;1;90;2;0;93.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;NULL
2;20;21/05/2023;23/05/2023;01/05/2023 11:38;1;90;1;0;76.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28017;NULL
4;95;04/08/2023;08/08/2023;01/05/2023 11:32;1;90;2;0;250.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;3281;14010;NULL
2;14;15/05/2023;17/05/2023;01/05/2023 10:34;1;90;2;0;93.00;15;0;2;NULL;1;SITEMINDER;NULL;0;IT;;;NULL
3;20;21/05/2023;24/05/2023;01/05/2023 6:12;1;90;1;0;114.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28017;NULL
4;82;21/07/2023;25/07/2023;30/04/2023 22:04;1;90;2;0;214.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
7;156;03/10/2023;10/10/2023;30/04/2023 21:39;1;90;1;0;340.00;0;0;3;NULL;0;NULL;NULL;0;107;NULL;NULL;NULL
7;156;03/10/2023;10/10/2023;30/04/2023 21:38;1;90;2;0;380.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
6;79;18/07/2023;24/07/2023;30/04/2023 19:26;1;90;2;0;318.00;15;0;3;NULL;1;SITEMINDER;NULL;0;ES;;28007;NULL
2;21;21/05/2023;23/05/2023;30/04/2023 18:44;1;90;1;0;76.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28017;NULL
4;50;19/06/2023;23/06/2023;30/04/2023 17:18;1;90;1;2;212.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35400;NULL
4;50;19/06/2023;23/06/2023;30/04/2023 17:18;1;90;1;2;212.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35400;NULL
4;50;19/06/2023;23/06/2023;30/04/2023 17:18;1;90;2;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35400;NULL
4;59;28/06/2023;02/07/2023;30/04/2023 14:36;1;90;2;0;190.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;21;21/05/2023;24/05/2023;30/04/2023 12:22;1;90;1;0;114.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
6;0;30/04/2023;06/05/2023;30/04/2023 7:32;1;90;1;0;269.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
1;1;30/04/2023;01/05/2023;29/04/2023 18:55;1;90;3;0;60.00;0;0;3;NULL;0;NULL;NULL;1;205;NULL;NULL;NULL
4;95;02/08/2023;06/08/2023;29/04/2023 18:22;1;90;1;0;230.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28760;NULL
3;28;27/05/2023;30/05/2023;29/04/2023 6:30;1;90;1;0;153.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28041;NULL
3;49;16/06/2023;19/06/2023;28/04/2023 23:16;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
6;83;20/07/2023;26/07/2023;28/04/2023 22:10;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
11;2;30/04/2023;11/05/2023;28/04/2023 18:19;1;90;2;0;575.00;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
4;13;11/05/2023;15/05/2023;28/04/2023 16:00;1;90;2;0;290.00;15;0;3;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
1;0;28/04/2023;29/04/2023;28/04/2023 13:45;1;90;1;0;70.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
4;56;22/06/2023;26/06/2023;27/04/2023 22:24;1;90;2;0;172.55;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;28;25/05/2023;29/05/2023;27/04/2023 22:22;1;90;2;0;177.65;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
21;67;03/07/2023;24/07/2023;27/04/2023 20:12;1;90;1;0;997.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;41;07/06/2023;10/06/2023;27/04/2023 19:50;1;90;3;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
10;364;25/04/2024;05/05/2024;27/04/2023 18:21;1;90;3;0;590.00;0;0;3;NULL;0;NULL;NULL;1;230;NULL;NULL;NULL
4;14;11/05/2023;15/05/2023;27/04/2023 17:10;1;90;2;0;290.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
5;73;09/07/2023;14/07/2023;27/04/2023 15:18;1;90;2;0;229.50;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
1;13;10/05/2023;11/05/2023;27/04/2023 12:19;1;90;2;0;65.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;38007;NULL
3;2;29/04/2023;02/05/2023;27/04/2023 7:52;1;90;2;0;163.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;35110;NULL
4;53;18/06/2023;22/06/2023;26/04/2023 18:56;1;90;1;0;154.70;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;31;27/05/2023;30/05/2023;26/04/2023 16:14;1;90;2;0;0.01;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;0;26/04/2023;28/04/2023;26/04/2023 15:28;1;90;1;0;88.00;15;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;wf15 8ju;NULL
3;51;16/06/2023;19/06/2023;26/04/2023 12:12;1;90;2;0;136.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;3;29/04/2023;02/05/2023;26/04/2023 10:46;1;90;2;0;163.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35110;NULL
3;2;28/04/2023;01/05/2023;26/04/2023 10:20;1;90;2;0;180.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
2;5;01/05/2023;03/05/2023;26/04/2023 2:12;1;90;2;0;90.10;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;14;09/05/2023;11/05/2023;25/04/2023 22:42;1;90;2;0;114.75;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;4;29/04/2023;02/05/2023;25/04/2023 21:42;1;90;2;0;163.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35110;NULL
3;3;28/04/2023;01/05/2023;25/04/2023 21:04;1;90;2;0;180.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
2;5;30/04/2023;02/05/2023;25/04/2023 10:20;1;90;2;0;73.50;0;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
9;364;22/04/2024;01/05/2024;24/04/2023 21:16;1;90;1;0;360.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;Pr8 6Qn;NULL
3;4;28/04/2023;01/05/2023;24/04/2023 19:52;1;90;2;0;180.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
6;84;17/07/2023;23/07/2023;24/04/2023 18:24;1;90;1;2;318.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35110;NULL
2;6;30/04/2023;02/05/2023;24/04/2023 17:24;1;90;2;0;98.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;6;30/04/2023;02/05/2023;24/04/2023 15:56;1;90;1;0;88.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;1;25/04/2023;27/04/2023;24/04/2023 10:14;1;90;1;0;91.80;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
4;85;17/07/2023;21/07/2023;23/04/2023 21:58;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;0;23/04/2023;25/04/2023;23/04/2023 19:50;1;90;1;0;90.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
2;2;25/04/2023;27/04/2023;23/04/2023 18:52;1;90;1;0;88.00;15;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
3;63;25/06/2023;28/06/2023;23/04/2023 13:14;1;90;1;1;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;24;17/05/2023;20/05/2023;23/04/2023 2:14;1;90;2;0;131.00;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;89;20/07/2023;24/07/2023;22/04/2023 21:46;1;90;3;0;254.00;15;0;3;NULL;1;SITEMINDER;NULL;1;205;NULL;35009;NULL
6;8;30/04/2023;06/05/2023;22/04/2023 18:20;1;90;1;0;269.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
7;23;15/05/2023;22/05/2023;22/04/2023 8:02;1;90;1;0;277.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;14;06/05/2023;09/05/2023;22/04/2023 0:48;1;90;2;0;190.00;15;0;3;NULL;1;SITEMINDER;NULL;0;ES;;28934;NULL
4;66;26/06/2023;30/06/2023;21/04/2023 21:12;1;90;2;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;76;06/07/2023;09/07/2023;21/04/2023 20:08;1;90;1;0;139.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
3;9;30/04/2023;03/05/2023;21/04/2023 18:20;1;90;2;0;146.00;15;0;3;NULL;1;SITEMINDER;NULL;0;175;NULL;SN11 8GN;NULL
3;14;05/05/2023;08/05/2023;21/04/2023 15:02;1;90;2;0;165.75;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
3;32;23/05/2023;26/05/2023;21/04/2023 0:04;1;90;1;0;118.15;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;10;30/04/2023;03/05/2023;20/04/2023 21:56;1;90;2;0;146.00;15;0;2;NULL;1;SITEMINDER;NULL;0;GB;;SN11 8GN;NULL
3;35;25/05/2023;28/05/2023;20/04/2023 21:16;1;90;2;0;149.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
12;270;15/01/2024;27/01/2024;20/04/2023 19:46;1;90;2;0;1080.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NL;;7325GT;NULL
3;10;30/04/2023;03/05/2023;20/04/2023 17:54;1;90;3;0;165.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
14;137;04/09/2023;18/09/2023;20/04/2023 16:31;1;90;2;0;660.00;0;0;3;NULL;0;NULL;NULL;0;105;NULL;NULL;NULL
6;14;04/05/2023;10/05/2023;20/04/2023 15:49;1;90;2;0;340.00;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
2;2;22/04/2023;24/04/2023;20/04/2023 15:28;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;NULL;NULL
2;13;03/05/2023;05/05/2023;20/04/2023 14:26;1;90;2;0;98.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;NULL;NULL
2;13;03/05/2023;05/05/2023;20/04/2023 14:26;1;90;2;0;98.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NULL;NULL;NULL;NULL
15;86;15/07/2023;30/07/2023;20/04/2023 8:42;1;90;1;0;720.00;15;0;2;NULL;1;SITEMINDER;NULL;0;DK;;4100;NULL
7;58;17/06/2023;24/06/2023;20/04/2023 0:56;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
9;96;24/07/2023;02/08/2023;19/04/2023 23:54;1;90;1;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;1815;NULL;NULL
3;36;25/05/2023;28/05/2023;19/04/2023 23:16;1;90;2;0;149.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
1;2;21/04/2023;22/04/2023;19/04/2023 20:50;1;90;1;0;75.00;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
4;1;20/04/2023;24/04/2023;19/04/2023 20:50;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
6;117;14/08/2023;20/08/2023;19/04/2023 13:56;1;90;3;0;430.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
6;117;14/08/2023;20/08/2023;19/04/2023 13:56;1;90;3;0;430.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
7;10;29/04/2023;06/05/2023;19/04/2023 12:12;1;90;2;0;339.00;15;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;76571;NULL
3;30;18/05/2023;21/05/2023;18/04/2023 22:50;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;NULL;NULL
4;12;30/04/2023;04/05/2023;18/04/2023 21:14;1;90;2;0;194.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;28017;NULL
3;69;26/06/2023;29/06/2023;18/04/2023 17:54;1;90;3;0;143.65;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
14;47;04/06/2023;18/06/2023;18/04/2023 15:20;1;90;1;0;425.25;0;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
5;73;30/06/2023;05/07/2023;18/04/2023 12:06;1;90;2;0;254.00;15;0;2;NULL;1;SITEMINDER;NULL;0;RO;;51723;NULL
2;10;27/04/2023;29/04/2023;17/04/2023 23:30;1;90;2;0;110.50;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;5;22/04/2023;24/04/2023;17/04/2023 21:26;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
4;63;19/06/2023;23/06/2023;17/04/2023 19:36;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
12;10;27/04/2023;09/05/2023;17/04/2023 19:08;1;90;2;0;679.00;15;0;2;NULL;1;SITEMINDER;NULL;1;NULL;NULL;NULL;NULL
12;9;26/04/2023;08/05/2023;17/04/2023 16:36;1;90;1;0;455.25;0;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
7;98;24/07/2023;31/07/2023;17/04/2023 15:22;1;90;1;0;323.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;12;29/04/2023;02/05/2023;17/04/2023 15:10;1;90;2;0;168.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;16;03/05/2023;06/05/2023;17/04/2023 14:04;1;90;2;0;153.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
14;48;04/06/2023;18/06/2023;17/04/2023 13:22;1;90;1;0;425.25;0;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
9;155;19/09/2023;28/09/2023;17/04/2023 11:36;1;90;2;0;336.75;0;0;3;NULL;1;SITEMINDER;NULL;0;105;NULL;NULL;NULL
2;50;06/06/2023;08/06/2023;17/04/2023 11:06;1;90;1;0;57.00;0;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;NULL;NULL
3;13;29/04/2023;02/05/2023;16/04/2023 21:54;1;90;3;0;0.01;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;36;22/05/2023;24/05/2023;16/04/2023 21:48;1;90;2;0;86.00;15;0;3;NULL;1;SITEMINDER;NULL;0;228;NULL;2320;NULL
2;31;17/05/2023;19/05/2023;16/04/2023 12:24;1;90;2;0;86.00;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
41;299;08/02/2024;20/03/2024;15/04/2023 19:20;1;90;2;0;3321.00;0;0;2;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
3;42;27/05/2023;30/05/2023;15/04/2023 17:18;1;90;1;2;183.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;42;27/05/2023;30/05/2023;15/04/2023 17:18;1;90;1;2;183.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;2;17/04/2023;19/04/2023;15/04/2023 12:26;1;90;1;0;76.50;0;0;3;NULL;0;NULL;NULL;1;NULL;NULL;NULL;NULL
3;21;06/05/2023;09/05/2023;15/04/2023 4:32;1;90;2;0;190.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;42;26/05/2023;29/05/2023;14/04/2023 19:32;1;90;2;0;0.01;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;44;28/05/2023;01/06/2023;14/04/2023 18:24;1;90;2;0;220.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NL;;4005 GH;NULL
1;0;14/04/2023;15/04/2023;14/04/2023 17:52;1;90;1;0;68.00;15;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;NULL;NULL
4;27;11/05/2023;15/05/2023;14/04/2023 16:14;1;90;3;0;330.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
4;27;11/05/2023;15/05/2023;14/04/2023 16:12;1;90;3;0;330.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
4;27;11/05/2023;15/05/2023;14/04/2023 16:04;1;90;2;0;290.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
2;8;22/04/2023;24/04/2023;14/04/2023 15:36;1;90;3;0;125.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
4;53;05/06/2023;09/06/2023;13/04/2023 23:38;1;90;2;0;156.40;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
3;19;02/05/2023;05/05/2023;13/04/2023 20:38;1;90;2;0;132.60;15;0;3;NULL;1;SITEMINDER;NULL;0;230;NULL;NULL;NULL
12;97;19/07/2023;31/07/2023;13/04/2023 20:18;1;90;2;1;636.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;67;19/06/2023;23/06/2023;13/04/2023 19:36;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;24;07/05/2023;09/05/2023;13/04/2023 17:36;1;90;1;0;90.00;15;0;3;NULL;1;SITEMINDER;NULL;0;75;NULL;92110;NULL
12;21;04/05/2023;16/05/2023;13/04/2023 16:34;1;90;2;0;736.00;15;0;2;NULL;1;SITEMINDER;NULL;0;CZ;;186 00;NULL
4;74;26/06/2023;30/06/2023;13/04/2023 12:28;1;90;1;0;154.70;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
10;46;29/05/2023;08/06/2023;13/04/2023 9:34;1;90;2;0;495.00;0;0;3;NULL;0;NULL;NULL;0;155;NULL;NULL;NULL
4;17;29/04/2023;03/05/2023;12/04/2023 20:36;1;90;2;0;154.50;0;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
5;16;28/04/2023;03/05/2023;12/04/2023 18:36;1;90;1;0;180.75;0;0;3;NULL;1;SITEMINDER;NULL;0;212;NULL;NULL;NULL
3;54;05/06/2023;08/06/2023;12/04/2023 18:26;1;90;2;0;118.15;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;224;22/11/2023;26/11/2023;12/04/2023 15:41;1;90;3;0;318.08;0;0;3;NULL;0;NULL;NULL;0;NULL;NULL;NULL;NULL
5;55;06/06/2023;11/06/2023;12/04/2023 11:34;1;90;2;0;221.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;48901;NULL
3;16;28/04/2023;01/05/2023;12/04/2023 8:46;1;90;2;0;150.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;17;28/04/2023;01/05/2023;11/04/2023 23:42;1;90;1;0;150.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;69;19/06/2023;22/06/2023;11/04/2023 23:14;1;90;3;0;0.01;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;1;12/04/2023;15/04/2023;11/04/2023 20:52;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
8;11;22/04/2023;30/04/2023;11/04/2023 20:14;1;90;2;0;375.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
3;17;28/04/2023;01/05/2023;11/04/2023 19:36;1;90;2;1;180.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
4;45;26/05/2023;30/05/2023;11/04/2023 17:22;1;90;1;1;186.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
4;45;26/05/2023;30/05/2023;11/04/2023 17:22;1;90;1;1;206.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
3;17;28/04/2023;01/05/2023;11/04/2023 16:06;1;90;2;1;180.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
4;60;10/06/2023;14/06/2023;11/04/2023 15:16;1;90;2;0;166.60;15;0;3;NULL;1;SITEMINDER;NULL;0;;;;NULL
21;143;01/09/2023;22/09/2023;11/04/2023 14:26;1;90;2;0;980.00;0;0;3;NULL;0;NULL;NULL;0;205;3292;NULL;NULL
5;15;26/04/2023;01/05/2023;11/04/2023 12:19;1;90;2;0;230.00;0;0;3;NULL;0;NULL;NULL;1;205;3297;NULL;NULL
4;15;26/04/2023;30/04/2023;11/04/2023 1:04;1;90;3;0;238.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
6;105;24/07/2023;30/07/2023;10/04/2023 22:34;1;90;1;2;378.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35110;NULL
6;105;24/07/2023;30/07/2023;10/04/2023 22:34;1;90;2;0;318.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;35110;NULL
14;11;21/04/2023;05/05/2023;10/04/2023 21:36;1;90;2;0;545.25;0;0;3;NULL;1;SITEMINDER;NULL;0;82;NULL;NULL;NULL
3;17;27/04/2023;30/04/2023;10/04/2023 19:24;1;90;2;0;150.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
4;77;26/06/2023;30/06/2023;10/04/2023 19:16;1;90;2;0;172.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;3;13/04/2023;15/04/2023;10/04/2023 12:40;1;90;1;0;90.00;0;0;3;NULL;0;NULL;NULL;0;82;NULL;81669;NULL
5;4;14/04/2023;19/04/2023;10/04/2023 11:19;1;90;1;0;245.00;0;0;3;NULL;0;NULL;NULL;0;82;NULL;NULL;NULL
3;0;10/04/2023;13/04/2023;10/04/2023 10:48;1;90;1;0;125.00;15;0;3;NULL;1;SITEMINDER;NULL;0;107;NULL;85020;NULL
2;0;10/04/2023;12/04/2023;10/04/2023 10:20;1;90;1;0;78.00;15;0;3;NULL;1;SITEMINDER;NULL;0;64;NULL;35100;NULL
3;23;03/05/2023;06/05/2023;10/04/2023 1:22;1;90;1;0;138.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;28053;NULL
2;0;10/04/2023;12/04/2023;10/04/2023 1:18;1;90;2;0;88.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;35018;NULL
2;0;09/04/2023;11/04/2023;09/04/2023 21:33;1;90;1;0;85.00;0;0;3;NULL;0;NULL;NULL;0;211;NULL;NULL;NULL
7;1;10/04/2023;17/04/2023;09/04/2023 21:12;1;90;1;0;325.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
2;0;09/04/2023;11/04/2023;09/04/2023 20:54;1;90;1;0;85.00;15;0;2;NULL;1;SITEMINDER;NULL;0;NO;;1344;NULL
5;79;27/06/2023;02/07/2023;09/04/2023 20:34;1;90;2;0;206.55;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;0;09/04/2023;12/04/2023;09/04/2023 18:34;1;90;1;0;128.00;15;0;3;NULL;1;SITEMINDER;NULL;0;231;NULL;NULL;NULL
4;109;27/07/2023;31/07/2023;09/04/2023 18:08;1;90;1;2;254.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;35009;NULL
3;19;28/04/2023;01/05/2023;09/04/2023 16:28;1;90;2;1;150.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;19;28/04/2023;01/05/2023;09/04/2023 16:28;1;90;2;1;150.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
6;0;09/04/2023;15/04/2023;09/04/2023 14:58;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;164;NULL;NULL;NULL
2;0;09/04/2023;11/04/2023;09/04/2023 14:20;1;90;2;0;0.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;NULL;NULL
2;0;09/04/2023;11/04/2023;09/04/2023 14:08;1;90;2;0;95.00;15;0;3;NULL;1;SITEMINDER;NULL;0;205;NULL;35470;NULL
6;106;24/07/2023;30/07/2023;09/04/2023 13:28;1;90;2;0;318.00;15;0;2;NULL;1;SITEMINDER;NULL;0;ES;;;NULL
4;94;12/07/2023;16/07/2023;09/04/2023 11:20;1;90;2;0;214.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
1;0;08/04/2023;09/04/2023;08/04/2023 17:34;1;90;2;1;130.00;0;0;3;NULL;0;NULL;NULL;0;205;NULL;NULL;NULL
3;68;15/06/2023;18/06/2023;08/04/2023 17:06;1;90;3;0;171.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
3;68;15/06/2023;18/06/2023;08/04/2023 17:06;1;90;3;0;171.00;15;0;2;NULL;1;SITEMINDER;NULL;0;;;;NULL
2;1;09/04/2023;11/04/2023;08/04/2023 15:42;1;90;2;0;85.50;0;0;3;NULL;0;NULL;NULL;1;205;NULL;NULL;NULL
